Algorithm Name,Function ID,Dimension,Year,Precision,ERT
AMaLGaM-Full-Free,3,2,2009,10,54.9333333333
AMaLGaM-Full-Free,3,2,2009,0.1,5186.46666667
AMaLGaM-Full-Free,3,2,2009,0.001,5548.06666667
AMaLGaM-Full-Free,3,2,2009,1e-05,5677.06666667
AMaLGaM-Full-Free,3,2,2009,1e-08,5880.73333333
AMaLGaM-Full-Free,3,5,2009,1000.0,1.53333333333
AMaLGaM-Full-Free,3,5,2009,10,3215.6
AMaLGaM-Full-Free,3,5,2009,0.1,791753.533333
AMaLGaM-Full-Free,3,5,2009,0.001,846001.4
AMaLGaM-Full-Free,3,5,2009,1e-05,858106.266667
AMaLGaM-Full-Free,3,5,2009,1e-08,871842.066667
AMaLGaM-Full-Free,3,10,2009,1000.0,3.73333333333
AMaLGaM-Full-Free,3,10,2009,10,8002.53333333
AMaLGaM-Full-Free,3,10,2009,0.1,140099933.0
AMaLGaM-Full-Free,3,10,2009,0.001,140102846.0
AMaLGaM-Full-Free,3,10,2009,1e-05,140105487.0
AMaLGaM-Full-Free,3,10,2009,1e-08,140108942.0
AMaLGaM-Full-Free,3,20,2009,1000.0,17.4666666667
AMaLGaM-Full-Free,3,20,2009,10,138146.466667
AMaLGaM-Full-Free,3,20,2009,0.1,inf
AMaLGaM-Full-Free,3,20,2009,0.001,inf
AMaLGaM-Full-Free,3,20,2009,1e-05,inf
AMaLGaM-Full-Free,3,20,2009,1e-08,inf
AMaLGaM-Full-Free,4,2,2009,1000.0,1.0
AMaLGaM-Full-Free,4,2,2009,10,56.2
AMaLGaM-Full-Free,4,2,2009,0.1,23382.4666667
AMaLGaM-Full-Free,4,2,2009,0.001,24882.8666667
AMaLGaM-Full-Free,4,2,2009,1e-05,25296.7333333
AMaLGaM-Full-Free,4,2,2009,1e-08,25889.5333333
AMaLGaM-Full-Free,4,5,2009,1000.0,1.8
AMaLGaM-Full-Free,4,5,2009,10,4700.8
AMaLGaM-Full-Free,4,5,2009,0.1,inf
AMaLGaM-Full-Free,4,5,2009,0.001,inf
AMaLGaM-Full-Free,4,5,2009,1e-05,inf
AMaLGaM-Full-Free,4,5,2009,1e-08,inf
AMaLGaM-Full-Free,4,10,2009,1000.0,2.6
AMaLGaM-Full-Free,4,10,2009,10,90947.8666667
AMaLGaM-Full-Free,4,10,2009,0.1,inf
AMaLGaM-Full-Free,4,10,2009,0.001,inf
AMaLGaM-Full-Free,4,10,2009,1e-05,inf
AMaLGaM-Full-Free,4,10,2009,1e-08,inf
AMaLGaM-Full-Free,4,20,2009,1000.0,78.8666666667
AMaLGaM-Full-Free,4,20,2009,10,inf
AMaLGaM-Full-Free,4,20,2009,0.1,inf
AMaLGaM-Full-Free,4,20,2009,0.001,inf
AMaLGaM-Full-Free,4,20,2009,1e-05,inf
AMaLGaM-Full-Free,4,20,2009,1e-08,inf
AMaLGaM-Full-Free,5,2,2009,1000.0,1.0
AMaLGaM-Full-Free,5,2,2009,10,19.5333333333
AMaLGaM-Full-Free,5,2,2009,0.1,80.6666666667
AMaLGaM-Full-Free,5,2,2009,0.001,80.6666666667
AMaLGaM-Full-Free,5,2,2009,1e-05,80.6666666667
AMaLGaM-Full-Free,5,2,2009,1e-08,80.6666666667
AMaLGaM-Full-Free,5,5,2009,1000.0,1.0
AMaLGaM-Full-Free,5,5,2009,10,186.733333333
AMaLGaM-Full-Free,5,5,2009,0.1,291.0
AMaLGaM-Full-Free,5,5,2009,0.001,291.0
AMaLGaM-Full-Free,5,5,2009,1e-05,291.0
AMaLGaM-Full-Free,5,5,2009,1e-08,291.0
AMaLGaM-Full-Free,5,10,2009,1000.0,1.0
AMaLGaM-Full-Free,5,10,2009,10,778.466666667
AMaLGaM-Full-Free,5,10,2009,0.1,921.866666667
AMaLGaM-Full-Free,5,10,2009,0.001,921.866666667
AMaLGaM-Full-Free,5,10,2009,1e-05,921.866666667
AMaLGaM-Full-Free,5,10,2009,1e-08,921.866666667
AMaLGaM-Full-Free,5,20,2009,1000.0,1.0
AMaLGaM-Full-Free,5,20,2009,10,3025.86666667
AMaLGaM-Full-Free,5,20,2009,0.1,3259.6
AMaLGaM-Full-Free,5,20,2009,0.001,3259.6
AMaLGaM-Full-Free,5,20,2009,1e-05,3259.6
AMaLGaM-Full-Free,5,20,2009,1e-08,3259.6
AMaLGaM-Full-Free,6,2,2009,1000.0,1.86666666667
AMaLGaM-Full-Free,6,2,2009,10,27.0
AMaLGaM-Full-Free,6,2,2009,0.1,202.866666667
AMaLGaM-Full-Free,6,2,2009,0.001,417.266666667
AMaLGaM-Full-Free,6,2,2009,1e-05,631.8
AMaLGaM-Full-Free,6,2,2009,1e-08,976.8
AMaLGaM-Full-Free,6,5,2009,1000.0,74.9333333333
AMaLGaM-Full-Free,6,5,2009,10,363.0
AMaLGaM-Full-Free,6,5,2009,0.1,1602.8
AMaLGaM-Full-Free,6,5,2009,0.001,3020.13333333
AMaLGaM-Full-Free,6,5,2009,1e-05,4443.06666667
AMaLGaM-Full-Free,6,5,2009,1e-08,6661.2
AMaLGaM-Full-Free,6,10,2009,1000.0,222.066666667
AMaLGaM-Full-Free,6,10,2009,10,3155.53333333
AMaLGaM-Full-Free,6,10,2009,0.1,8872.13333333
AMaLGaM-Full-Free,6,10,2009,0.001,14893.1333333
AMaLGaM-Full-Free,6,10,2009,1e-05,20707.6
AMaLGaM-Full-Free,6,10,2009,1e-08,30269.0666667
AMaLGaM-Full-Free,6,20,2009,1000.0,2066.2
AMaLGaM-Full-Free,6,20,2009,10,24547.6
AMaLGaM-Full-Free,6,20,2009,0.1,52309.9333333
AMaLGaM-Full-Free,6,20,2009,0.001,81141.4666667
AMaLGaM-Full-Free,6,20,2009,1e-05,108578.333333
AMaLGaM-Full-Free,6,20,2009,1e-08,152348.266667
AMaLGaM-Full-Free,7,2,2009,1000.0,1.13333333333
AMaLGaM-Full-Free,7,2,2009,10,11.0
AMaLGaM-Full-Free,7,2,2009,0.1,490.266666667
AMaLGaM-Full-Free,7,2,2009,0.001,547.266666667
AMaLGaM-Full-Free,7,2,2009,1e-05,547.266666667
AMaLGaM-Full-Free,7,2,2009,1e-08,636.666666667
AMaLGaM-Full-Free,7,5,2009,1000.0,1.33333333333
AMaLGaM-Full-Free,7,5,2009,10,131.866666667
AMaLGaM-Full-Free,7,5,2009,0.1,1428.46666667
AMaLGaM-Full-Free,7,5,2009,0.001,3666.86666667
AMaLGaM-Full-Free,7,5,2009,1e-05,3666.86666667
AMaLGaM-Full-Free,7,5,2009,1e-08,3954.93333333
AMaLGaM-Full-Free,7,10,2009,1000.0,1.53333333333
AMaLGaM-Full-Free,7,10,2009,10,674.0
AMaLGaM-Full-Free,7,10,2009,0.1,9825.6
AMaLGaM-Full-Free,7,10,2009,0.001,13286.0
AMaLGaM-Full-Free,7,10,2009,1e-05,13286.0
AMaLGaM-Full-Free,7,10,2009,1e-08,13793.6
AMaLGaM-Full-Free,7,20,2009,1000.0,31.3333333333
AMaLGaM-Full-Free,7,20,2009,10,4862.4
AMaLGaM-Full-Free,7,20,2009,0.1,12555.6666667
AMaLGaM-Full-Free,7,20,2009,0.001,16524.3333333
AMaLGaM-Full-Free,7,20,2009,1e-05,16524.3333333
AMaLGaM-Full-Free,7,20,2009,1e-08,17822.8
AMaLGaM-Full-Free,8,2,2009,1000.0,2.93333333333
AMaLGaM-Full-Free,8,2,2009,10,33.6
AMaLGaM-Full-Free,8,2,2009,0.1,249.266666667
AMaLGaM-Full-Free,8,2,2009,0.001,383.933333333
AMaLGaM-Full-Free,8,2,2009,1e-05,479.266666667
AMaLGaM-Full-Free,8,2,2009,1e-08,621.066666667
AMaLGaM-Full-Free,8,5,2009,1000.0,55.6
AMaLGaM-Full-Free,8,5,2009,10,379.4
AMaLGaM-Full-Free,8,5,2009,0.1,2604.4
AMaLGaM-Full-Free,8,5,2009,0.001,3333.06666667
AMaLGaM-Full-Free,8,5,2009,1e-05,3750.26666667
AMaLGaM-Full-Free,8,5,2009,1e-08,4272.2
AMaLGaM-Full-Free,8,10,2009,1000.0,443.4
AMaLGaM-Full-Free,8,10,2009,10,2380.93333333
AMaLGaM-Full-Free,8,10,2009,0.1,12959.8
AMaLGaM-Full-Free,8,10,2009,0.001,15343.8666667
AMaLGaM-Full-Free,8,10,2009,1e-05,16688.3333333
AMaLGaM-Full-Free,8,10,2009,1e-08,18734.3333333
AMaLGaM-Full-Free,8,20,2009,1000.0,2733.33333333
AMaLGaM-Full-Free,8,20,2009,10,39672.3333333
AMaLGaM-Full-Free,8,20,2009,0.1,76696.3333333
AMaLGaM-Full-Free,8,20,2009,0.001,86312.6666667
AMaLGaM-Full-Free,8,20,2009,1e-05,92267.5333333
AMaLGaM-Full-Free,8,20,2009,1e-08,99600.0666667
AMaLGaM-Full-Free,9,2,2009,1000.0,4.2
AMaLGaM-Full-Free,9,2,2009,10,21.7333333333
AMaLGaM-Full-Free,9,2,2009,0.1,284.333333333
AMaLGaM-Full-Free,9,2,2009,0.001,506.0
AMaLGaM-Full-Free,9,2,2009,1e-05,626.733333333
AMaLGaM-Full-Free,9,2,2009,1e-08,760.0
AMaLGaM-Full-Free,9,5,2009,1000.0,52.9333333333
AMaLGaM-Full-Free,9,5,2009,10,315.4
AMaLGaM-Full-Free,9,5,2009,0.1,3929.0
AMaLGaM-Full-Free,9,5,2009,0.001,4839.13333333
AMaLGaM-Full-Free,9,5,2009,1e-05,5336.6
AMaLGaM-Full-Free,9,5,2009,1e-08,5899.13333333
AMaLGaM-Full-Free,9,10,2009,1000.0,345.8
AMaLGaM-Full-Free,9,10,2009,10,1856.86666667
AMaLGaM-Full-Free,9,10,2009,0.1,13271.9333333
AMaLGaM-Full-Free,9,10,2009,0.001,15931.6666667
AMaLGaM-Full-Free,9,10,2009,1e-05,17435.2
AMaLGaM-Full-Free,9,10,2009,1e-08,19397.1333333
AMaLGaM-Full-Free,9,20,2009,1000.0,1962.06666667
AMaLGaM-Full-Free,9,20,2009,10,38365.0
AMaLGaM-Full-Free,9,20,2009,0.1,75236.2
AMaLGaM-Full-Free,9,20,2009,0.001,83788.7333333
AMaLGaM-Full-Free,9,20,2009,1e-05,89315.0666667
AMaLGaM-Full-Free,9,20,2009,1e-08,96688.8
AMaLGaM-Full-Free,10,2,2009,1000.0,38.9333333333
AMaLGaM-Full-Free,10,2,2009,10,90.2
AMaLGaM-Full-Free,10,2,2009,0.1,201.533333333
AMaLGaM-Full-Free,10,2,2009,0.001,276.866666667
AMaLGaM-Full-Free,10,2,2009,1e-05,354.2
AMaLGaM-Full-Free,10,2,2009,1e-08,458.133333333
AMaLGaM-Full-Free,10,5,2009,1000.0,274.133333333
AMaLGaM-Full-Free,10,5,2009,10,679.0
AMaLGaM-Full-Free,10,5,2009,0.1,1169.0
AMaLGaM-Full-Free,10,5,2009,0.001,1575.53333333
AMaLGaM-Full-Free,10,5,2009,1e-05,1910.13333333
AMaLGaM-Full-Free,10,5,2009,1e-08,2478.6
AMaLGaM-Full-Free,10,10,2009,1000.0,1363.8
AMaLGaM-Full-Free,10,10,2009,10,3222.73333333
AMaLGaM-Full-Free,10,10,2009,0.1,4802.13333333
AMaLGaM-Full-Free,10,10,2009,0.001,6130.26666667
AMaLGaM-Full-Free,10,10,2009,1e-05,7382.93333333
AMaLGaM-Full-Free,10,10,2009,1e-08,9636.06666667
AMaLGaM-Full-Free,10,20,2009,1000.0,7241.93333333
AMaLGaM-Full-Free,10,20,2009,10,13489.4
AMaLGaM-Full-Free,10,20,2009,0.1,19871.2
AMaLGaM-Full-Free,10,20,2009,0.001,25646.9333333
AMaLGaM-Full-Free,10,20,2009,1e-05,31504.9333333
AMaLGaM-Full-Free,10,20,2009,1e-08,40255.5333333
AMaLGaM-Full-Free,11,2,2009,1000.0,45.2666666667
AMaLGaM-Full-Free,11,2,2009,10,104.4
AMaLGaM-Full-Free,11,2,2009,0.1,210.733333333
AMaLGaM-Full-Free,11,2,2009,0.001,281.2
AMaLGaM-Full-Free,11,2,2009,1e-05,359.133333333
AMaLGaM-Full-Free,11,2,2009,1e-08,484.066666667
AMaLGaM-Full-Free,11,5,2009,1000.0,56.2666666667
AMaLGaM-Full-Free,11,5,2009,10,304.466666667
AMaLGaM-Full-Free,11,5,2009,0.1,762.8
AMaLGaM-Full-Free,11,5,2009,0.001,1176.73333333
AMaLGaM-Full-Free,11,5,2009,1e-05,1513.93333333
AMaLGaM-Full-Free,11,5,2009,1e-08,2039.73333333
AMaLGaM-Full-Free,11,10,2009,1000.0,108.266666667
AMaLGaM-Full-Free,11,10,2009,10,1164.46666667
AMaLGaM-Full-Free,11,10,2009,0.1,2768.53333333
AMaLGaM-Full-Free,11,10,2009,0.001,4419.2
AMaLGaM-Full-Free,11,10,2009,1e-05,5925.26666667
AMaLGaM-Full-Free,11,10,2009,1e-08,7811.6
AMaLGaM-Full-Free,11,20,2009,1000.0,189.333333333
AMaLGaM-Full-Free,11,20,2009,10,5056.8
AMaLGaM-Full-Free,11,20,2009,0.1,11770.9333333
AMaLGaM-Full-Free,11,20,2009,0.001,17020.5333333
AMaLGaM-Full-Free,11,20,2009,1e-05,22513.2666667
AMaLGaM-Full-Free,11,20,2009,1e-08,31767.9333333
AMaLGaM-Full-Free,12,2,2009,1000.0,54.0666666667
AMaLGaM-Full-Free,12,2,2009,10,196.733333333
AMaLGaM-Full-Free,12,2,2009,0.1,1259.46666667
AMaLGaM-Full-Free,12,2,2009,0.001,1770.46666667
AMaLGaM-Full-Free,12,2,2009,1e-05,2450.46666667
AMaLGaM-Full-Free,12,2,2009,1e-08,3018.13333333
AMaLGaM-Full-Free,12,5,2009,1000.0,584.133333333
AMaLGaM-Full-Free,12,5,2009,10,1111.46666667
AMaLGaM-Full-Free,12,5,2009,0.1,3188.73333333
AMaLGaM-Full-Free,12,5,2009,0.001,4874.6
AMaLGaM-Full-Free,12,5,2009,1e-05,6618.53333333
AMaLGaM-Full-Free,12,5,2009,1e-08,8315.93333333
AMaLGaM-Full-Free,12,10,2009,1000.0,2935.66666667
AMaLGaM-Full-Free,12,10,2009,10,4360.86666667
AMaLGaM-Full-Free,12,10,2009,0.1,8212.66666667
AMaLGaM-Full-Free,12,10,2009,0.001,14340.0666667
AMaLGaM-Full-Free,12,10,2009,1e-05,21756.2666667
AMaLGaM-Full-Free,12,10,2009,1e-08,29239.6666667
AMaLGaM-Full-Free,12,20,2009,1000.0,14376.0666667
AMaLGaM-Full-Free,12,20,2009,10,19775.6
AMaLGaM-Full-Free,12,20,2009,0.1,35724.4666667
AMaLGaM-Full-Free,12,20,2009,0.001,64015.4666667
AMaLGaM-Full-Free,12,20,2009,1e-05,94681.6666667
AMaLGaM-Full-Free,12,20,2009,1e-08,123441.0
AMaLGaM-Full-Free,13,2,2009,1000.0,1.06666666667
AMaLGaM-Full-Free,13,2,2009,10,59.0
AMaLGaM-Full-Free,13,2,2009,0.1,168.466666667
AMaLGaM-Full-Free,13,2,2009,0.001,277.8
AMaLGaM-Full-Free,13,2,2009,1e-05,371.866666667
AMaLGaM-Full-Free,13,2,2009,1e-08,567.533333333
AMaLGaM-Full-Free,13,5,2009,1000.0,9.26666666667
AMaLGaM-Full-Free,13,5,2009,10,549.333333333
AMaLGaM-Full-Free,13,5,2009,0.1,1225.6
AMaLGaM-Full-Free,13,5,2009,0.001,1911.33333333
AMaLGaM-Full-Free,13,5,2009,1e-05,2520.33333333
AMaLGaM-Full-Free,13,5,2009,1e-08,3510.06666667
AMaLGaM-Full-Free,13,10,2009,1000.0,137.4
AMaLGaM-Full-Free,13,10,2009,10,2614.53333333
AMaLGaM-Full-Free,13,10,2009,0.1,5564.6
AMaLGaM-Full-Free,13,10,2009,0.001,8184.53333333
AMaLGaM-Full-Free,13,10,2009,1e-05,11060.9333333
AMaLGaM-Full-Free,13,10,2009,1e-08,15206.9333333
AMaLGaM-Full-Free,13,20,2009,1000.0,1188.4
AMaLGaM-Full-Free,13,20,2009,10,11651.6666667
AMaLGaM-Full-Free,13,20,2009,0.1,21943.8
AMaLGaM-Full-Free,13,20,2009,0.001,31297.6666667
AMaLGaM-Full-Free,13,20,2009,1e-05,42213.6
AMaLGaM-Full-Free,13,20,2009,1e-08,58040.1333333
AMaLGaM-Full-Free,14,2,2009,1000.0,1.0
AMaLGaM-Full-Free,14,2,2009,10,2.2
AMaLGaM-Full-Free,14,2,2009,0.1,63.2
AMaLGaM-Full-Free,14,2,2009,0.001,158.666666667
AMaLGaM-Full-Free,14,2,2009,1e-05,259.733333333
AMaLGaM-Full-Free,14,2,2009,1e-08,439.666666667
AMaLGaM-Full-Free,14,5,2009,1000.0,1.0
AMaLGaM-Full-Free,14,5,2009,10,20.2
AMaLGaM-Full-Free,14,5,2009,0.1,353.266666667
AMaLGaM-Full-Free,14,5,2009,0.001,808.4
AMaLGaM-Full-Free,14,5,2009,1e-05,1306.86666667
AMaLGaM-Full-Free,14,5,2009,1e-08,2095.06666667
AMaLGaM-Full-Free,14,10,2009,1000.0,1.0
AMaLGaM-Full-Free,14,10,2009,10,172.0
AMaLGaM-Full-Free,14,10,2009,0.1,1731.33333333
AMaLGaM-Full-Free,14,10,2009,0.001,3350.46666667
AMaLGaM-Full-Free,14,10,2009,1e-05,5126.13333333
AMaLGaM-Full-Free,14,10,2009,1e-08,7508.06666667
AMaLGaM-Full-Free,14,20,2009,1000.0,1.0
AMaLGaM-Full-Free,14,20,2009,10,1393.8
AMaLGaM-Full-Free,14,20,2009,0.1,9138.86666667
AMaLGaM-Full-Free,14,20,2009,0.001,15649.2666667
AMaLGaM-Full-Free,14,20,2009,1e-05,23233.6
AMaLGaM-Full-Free,14,20,2009,1e-08,34138.0
AMaLGaM-Full-Free,15,2,2009,1000.0,1.06666666667
AMaLGaM-Full-Free,15,2,2009,10,42.6666666667
AMaLGaM-Full-Free,15,2,2009,0.1,2759.86666667
AMaLGaM-Full-Free,15,2,2009,0.001,3072.13333333
AMaLGaM-Full-Free,15,2,2009,1e-05,3180.33333333
AMaLGaM-Full-Free,15,2,2009,1e-08,3330.73333333
AMaLGaM-Full-Free,15,5,2009,1000.0,1.26666666667
AMaLGaM-Full-Free,15,5,2009,10,851.2
AMaLGaM-Full-Free,15,5,2009,0.1,102207.533333
AMaLGaM-Full-Free,15,5,2009,0.001,103683.266667
AMaLGaM-Full-Free,15,5,2009,1e-05,104896.6
AMaLGaM-Full-Free,15,5,2009,1e-08,107087.0
AMaLGaM-Full-Free,15,10,2009,1000.0,1.86666666667
AMaLGaM-Full-Free,15,10,2009,10,4774.2
AMaLGaM-Full-Free,15,10,2009,0.1,274788.6
AMaLGaM-Full-Free,15,10,2009,0.001,280029.533333
AMaLGaM-Full-Free,15,10,2009,1e-05,284574.533333
AMaLGaM-Full-Free,15,10,2009,1e-08,291534.466667
AMaLGaM-Full-Free,15,20,2009,1000.0,14.8
AMaLGaM-Full-Free,15,20,2009,10,46592.0
AMaLGaM-Full-Free,15,20,2009,0.1,530693.066667
AMaLGaM-Full-Free,15,20,2009,0.001,543904.466667
AMaLGaM-Full-Free,15,20,2009,1e-05,556728.933333
AMaLGaM-Full-Free,15,20,2009,1e-08,577030.666667
AMaLGaM-Full-Free,16,2,2009,1000.0,1.0
AMaLGaM-Full-Free,16,2,2009,10,29.6
AMaLGaM-Full-Free,16,2,2009,0.1,889.2
AMaLGaM-Full-Free,16,2,2009,0.001,1594.53333333
AMaLGaM-Full-Free,16,2,2009,1e-05,1689.06666667
AMaLGaM-Full-Free,16,2,2009,1e-08,1826.06666667
AMaLGaM-Full-Free,16,5,2009,1000.0,1.0
AMaLGaM-Full-Free,16,5,2009,10,366.533333333
AMaLGaM-Full-Free,16,5,2009,0.1,31033.2
AMaLGaM-Full-Free,16,5,2009,0.001,51121.6666667
AMaLGaM-Full-Free,16,5,2009,1e-05,63922.4
AMaLGaM-Full-Free,16,5,2009,1e-08,65376.3333333
AMaLGaM-Full-Free,16,10,2009,1000.0,1.0
AMaLGaM-Full-Free,16,10,2009,10,3594.06666667
AMaLGaM-Full-Free,16,10,2009,0.1,91392.2666667
AMaLGaM-Full-Free,16,10,2009,0.001,262231.666667
AMaLGaM-Full-Free,16,10,2009,1e-05,275231.666667
AMaLGaM-Full-Free,16,10,2009,1e-08,282721.866667
AMaLGaM-Full-Free,16,20,2009,1000.0,1.0
AMaLGaM-Full-Free,16,20,2009,10,19277.0
AMaLGaM-Full-Free,16,20,2009,0.1,400320.666667
AMaLGaM-Full-Free,16,20,2009,0.001,1157201.86667
AMaLGaM-Full-Free,16,20,2009,1e-05,1215339.06667
AMaLGaM-Full-Free,16,20,2009,1e-08,1255795.26667
AMaLGaM-Full-Free,17,2,2009,1000.0,1.0
AMaLGaM-Full-Free,17,2,2009,10,3.86666666667
AMaLGaM-Full-Free,17,2,2009,0.1,638.8
AMaLGaM-Full-Free,17,2,2009,0.001,1789.13333333
AMaLGaM-Full-Free,17,2,2009,1e-05,3188.4
AMaLGaM-Full-Free,17,2,2009,1e-08,3605.26666667
AMaLGaM-Full-Free,17,5,2009,1000.0,1.0
AMaLGaM-Full-Free,17,5,2009,10,20.0666666667
AMaLGaM-Full-Free,17,5,2009,0.1,2407.13333333
AMaLGaM-Full-Free,17,5,2009,0.001,10016.8
AMaLGaM-Full-Free,17,5,2009,1e-05,21446.6666667
AMaLGaM-Full-Free,17,5,2009,1e-08,28620.0666667
AMaLGaM-Full-Free,17,10,2009,1000.0,1.0
AMaLGaM-Full-Free,17,10,2009,10,73.3333333333
AMaLGaM-Full-Free,17,10,2009,0.1,3353.93333333
AMaLGaM-Full-Free,17,10,2009,0.001,22817.4
AMaLGaM-Full-Free,17,10,2009,1e-05,82146.2666667
AMaLGaM-Full-Free,17,10,2009,1e-08,106895.0
AMaLGaM-Full-Free,17,20,2009,1000.0,1.0
AMaLGaM-Full-Free,17,20,2009,10,856.733333333
AMaLGaM-Full-Free,17,20,2009,0.1,17256.2666667
AMaLGaM-Full-Free,17,20,2009,0.001,144324.933333
AMaLGaM-Full-Free,17,20,2009,1e-05,284585.866667
AMaLGaM-Full-Free,17,20,2009,1e-08,470347.733333
AMaLGaM-Full-Free,18,2,2009,1000.0,1.06666666667
AMaLGaM-Full-Free,18,2,2009,10,25.4
AMaLGaM-Full-Free,18,2,2009,0.1,666.333333333
AMaLGaM-Full-Free,18,2,2009,0.001,1863.86666667
AMaLGaM-Full-Free,18,2,2009,1e-05,2772.6
AMaLGaM-Full-Free,18,2,2009,1e-08,3159.46666667
AMaLGaM-Full-Free,18,5,2009,1000.0,1.06666666667
AMaLGaM-Full-Free,18,5,2009,10,163.733333333
AMaLGaM-Full-Free,18,5,2009,0.1,7785.53333333
AMaLGaM-Full-Free,18,5,2009,0.001,22303.2666667
AMaLGaM-Full-Free,18,5,2009,1e-05,37052.4
AMaLGaM-Full-Free,18,5,2009,1e-08,39372.1333333
AMaLGaM-Full-Free,18,10,2009,1000.0,1.2
AMaLGaM-Full-Free,18,10,2009,10,683.066666667
AMaLGaM-Full-Free,18,10,2009,0.1,9613.8
AMaLGaM-Full-Free,18,10,2009,0.001,61583.3333333
AMaLGaM-Full-Free,18,10,2009,1e-05,99137.1333333
AMaLGaM-Full-Free,18,10,2009,1e-08,106409.4
AMaLGaM-Full-Free,18,20,2009,1000.0,1.2
AMaLGaM-Full-Free,18,20,2009,10,4536.66666667
AMaLGaM-Full-Free,18,20,2009,0.1,19560.9333333
AMaLGaM-Full-Free,18,20,2009,0.001,117093.266667
AMaLGaM-Full-Free,18,20,2009,1e-05,363959.0
AMaLGaM-Full-Free,18,20,2009,1e-08,550020.333333
AMaLGaM-Full-Free,19,2,2009,1000.0,1.0
AMaLGaM-Full-Free,19,2,2009,10,6.26666666667
AMaLGaM-Full-Free,19,2,2009,0.1,162.666666667
AMaLGaM-Full-Free,19,2,2009,0.001,4014.6
AMaLGaM-Full-Free,19,2,2009,1e-05,4293.0
AMaLGaM-Full-Free,19,2,2009,1e-08,4467.66666667
AMaLGaM-Full-Free,19,5,2009,1000.0,1.0
AMaLGaM-Full-Free,19,5,2009,10,38.4
AMaLGaM-Full-Free,19,5,2009,0.1,88117.4666667
AMaLGaM-Full-Free,19,5,2009,0.001,505310.466667
AMaLGaM-Full-Free,19,5,2009,1e-05,508245.866667
AMaLGaM-Full-Free,19,5,2009,1e-08,511640.4
AMaLGaM-Full-Free,19,10,2009,1000.0,1.0
AMaLGaM-Full-Free,19,10,2009,10,160.2
AMaLGaM-Full-Free,19,10,2009,0.1,875630.642857
AMaLGaM-Full-Free,19,10,2009,0.001,11956529.8889
AMaLGaM-Full-Free,19,10,2009,1e-05,11972614.7778
AMaLGaM-Full-Free,19,10,2009,1e-08,11991157.8889
AMaLGaM-Full-Free,19,20,2009,1000.0,1.0
AMaLGaM-Full-Free,19,20,2009,10,736.333333333
AMaLGaM-Full-Free,19,20,2009,0.1,2616924.07143
AMaLGaM-Full-Free,19,20,2009,0.001,54525950.2
AMaLGaM-Full-Free,19,20,2009,1e-05,54578360.0
AMaLGaM-Full-Free,19,20,2009,1e-08,54636708.2
AMaLGaM-Full-Free,20,2,2009,1000.0,4.86666666667
AMaLGaM-Full-Free,20,2,2009,10,9.8
AMaLGaM-Full-Free,20,2,2009,0.1,13423.0
AMaLGaM-Full-Free,20,2,2009,0.001,13899.2666667
AMaLGaM-Full-Free,20,2,2009,1e-05,14123.9333333
AMaLGaM-Full-Free,20,2,2009,1e-08,14399.6666667
AMaLGaM-Full-Free,20,5,2009,1000.0,43.9333333333
AMaLGaM-Full-Free,20,5,2009,10,63.1333333333
AMaLGaM-Full-Free,20,5,2009,0.1,924876.333333
AMaLGaM-Full-Free,20,5,2009,0.001,948746.333333
AMaLGaM-Full-Free,20,5,2009,1e-05,959377.066667
AMaLGaM-Full-Free,20,5,2009,1e-08,972253.733333
AMaLGaM-Full-Free,20,10,2009,1000.0,210.133333333
AMaLGaM-Full-Free,20,10,2009,10,349.6
AMaLGaM-Full-Free,20,10,2009,0.1,148854583.0
AMaLGaM-Full-Free,20,10,2009,0.001,148965416.0
AMaLGaM-Full-Free,20,10,2009,1e-05,148996755.0
AMaLGaM-Full-Free,20,10,2009,1e-08,149038409.0
AMaLGaM-Full-Free,20,20,2009,1000.0,1131.46666667
AMaLGaM-Full-Free,20,20,2009,10,1674.6
AMaLGaM-Full-Free,20,20,2009,0.1,inf
AMaLGaM-Full-Free,20,20,2009,0.001,inf
AMaLGaM-Full-Free,20,20,2009,1e-05,inf
AMaLGaM-Full-Free,20,20,2009,1e-08,inf
AMaLGaM-Full-Free,21,2,2009,1000.0,1.0
AMaLGaM-Full-Free,21,2,2009,10,2.13333333333
AMaLGaM-Full-Free,21,2,2009,0.1,2886.13333333
AMaLGaM-Full-Free,21,2,2009,0.001,3066.26666667
AMaLGaM-Full-Free,21,2,2009,1e-05,3263.53333333
AMaLGaM-Full-Free,21,2,2009,1e-08,3391.06666667
AMaLGaM-Full-Free,21,5,2009,1000.0,1.0
AMaLGaM-Full-Free,21,5,2009,10,123.066666667
AMaLGaM-Full-Free,21,5,2009,0.1,57664.2666667
AMaLGaM-Full-Free,21,5,2009,0.001,61791.4
AMaLGaM-Full-Free,21,5,2009,1e-05,64838.6
AMaLGaM-Full-Free,21,5,2009,1e-08,66641.0666667
AMaLGaM-Full-Free,21,10,2009,1000.0,1.0
AMaLGaM-Full-Free,21,10,2009,10,3534.2
AMaLGaM-Full-Free,21,10,2009,0.1,516719.333333
AMaLGaM-Full-Free,21,10,2009,0.001,523081.0
AMaLGaM-Full-Free,21,10,2009,1e-05,531307.866667
AMaLGaM-Full-Free,21,10,2009,1e-08,541884.533333
AMaLGaM-Full-Free,21,20,2009,1000.0,1.0
AMaLGaM-Full-Free,21,20,2009,10,28457.0
